"ApplicableFor","System Entry Energy, Aldbrough, M+15","System Entry Energy, Bacton - BBL, M+15","System Entry Energy, Bacton - Perenco, M+15","System Entry Energy, Bacton - Shell, M+15","System Entry Energy, Bacton Interconnector, M+15","System Entry Energy, Bacton Seal, M+15","System Entry Energy, Barrow , M+15","System Entry Energy, Burton Point, M+15","System Entry Energy, Dragon, M+15","System Entry Energy, Easington - Dimlington, M+15","System Entry Energy, Easington - Langeled, M+15","System Entry Energy, Grain NTS 1, M+15","System Entry Energy, GrainNTS2, M+15","System Entry Energy, Hatfield Moor , M+15","System Entry Energy, HillTop, M+15","System Entry Energy, Hole House Farm, M+15","System Entry Energy, Holford , M+15","System Entry Energy, Hornsea , M+15","System Entry Energy, Humbly Grove, M+15","System Entry Energy, Moffat Entry , M+15","System Entry Energy, Rough , M+15","System Entry Energy, SouthHook, M+15","System Entry Energy, ST Fergus - Mobil, M+15","System Entry Energy, ST Fergus - NSMP, M+15","System Entry Energy, ST Fergus - Shell, M+15","System Entry Energy, Teesside - BP, M+15","System Entry Energy, Teesside - PX, M+15","System Entry Energy, Theddlethorpe, M+15","System Entry Energy, Stublach, M+15"
2017-03-02,5096405,55938707,135831222,116331334,19666095,138883333,0,23088472,36131332,69260633,817115807,0,0,5005167,875889,0,111575048,45129166,20995556,832669,9325994,252108341,256472160,604610469,284727111,93645417,95362500,66358333,0
2017-03-03,18296028,60463503,140302861,131759033,6030874,147425000,0,6383333,36121597,70748606,823019284,0,0,7809611,7056942,5341942,39908692,8374950,4110556,2221276,94565028,247852783,242509808,608380000,284727111,108541250,95890000,68766667,0
2017-03-04,0,65126895,137894972,135526373,525478,138816667,0,19215556,0,72684306,787192635,0,0,0,0,0,0,11368811,0,637953,50743611,246511112,242348816,495940000,284727111,109035306,97674167,77247222,0
2017-03-05,0,65126895,132694333,102309322,3565401,137763889,0,23316333,0,74584286,822020570,0,0,0,0,0,0,22259214,0,1015576,55083417,263330553,242369504,536259531,285533417,82366250,93601389,76416667,0
2017-03-06,60812981,49731499,144105444,137562307,348582,107891667,0,19408528,34882972,76258961,823366455,204800,0,6412861,0,0,36053904,90451413,22941667,0,139729639,245502777,220138576,534404010,281661083,106006389,93774722,76783333,0
2017-03-07,9018030,9637837,133461278,135861074,5055188,91302778,0,0,36044964,73605133,822048639,0,0,0,0,0,123239544,61384690,22960556,0,152011353,245311110,234717248,525835781,292914194,63563500,123200833,74913889,0
2017-03-08,38543689,0,137536417,131767057,275810,98122222,0,6837889,19802017,66881161,773339517,0,0,0,0,0,0,4566896,22926667,244024,153904367,247255554,212330896,440521198,322780639,100175361,89940000,69452778,0
2017-03-09,7824494,0,141546250,109104319,138544,145805556,0,19208361,22827177,73428942,721830161,0,0,0,0,0,0,4566896,18007222,0,110002413,260025007,217207408,397967691,337050278,104177389,89239167,70308333,0
2017-03-10,35278433,18257257,140363278,126487234,13401767,131350000,0,7907778,0,79960239,741435065,0,0,0,0,0,0,58566896,9918333,0,93970833,256752777,200318960,402250000,337050278,109372139,77897222,78800000,0
2017-03-11,17358779,2918919,140671944,125429564,4554626,168122222,0,12610000,0,75435525,821264640,0,0,0,0,0,0,17664730,0,0,0,235569441,204557616,397970000,337050278,108616083,77466389,74155556,0
2017-03-12,0,0,140664361,123302935,8289779,184352778,0,23827139,0,79312622,821186880,0,0,0,0,0,0,15072400,0,0,13778139,233613892,200140064,439014861,261471750,102154500,60620000,73213889,0
2017-03-13,17490275,0,129910972,124046321,2193516,185702778,0,22244500,10537276,76510767,806843130,0,0,0,0,0,0,41691946,0,0,23784417,251224993,202148880,476664566,285361556,99323944,64272222,78500000,0
2017-03-14,9816145,0,117709139,134429448,23014,168758333,0,23823750,27008068,75433203,648329737,0,0,0,0,0,3076551,81000049,0,6605638,0,263505554,220322416,366304740,284101139,88212667,68417500,73088889,0
2017-03-15,25764739,0,120503389,131623641,102025,154805556,0,19070000,36143311,80345986,687047672,0,0,0,0,0,11257,67500000,0,7188287,38759333,263202786,232715072,287387066,284101139,82186111,74536667,76794444,0
2017-03-16,40074564,0,127212528,132568559,388036,155205556,0,18996667,36102543,82186114,782598992,0,0,0,0,11829440,0,67500000,0,5006271,0,250141669,220242608,335337101,281006056,99419472,87505278,73702778,0
2017-03-17,48580528,3012012,130605750,125902782,6428474,162741667,0,19101111,36123653,81307628,727460030,0,0,0,18794437,16528771,8879218,8.1e+07,0,13922279,1230898,267577786,223684672,358310000,281006056,81715833,91529722,72777778,0
2017-03-18,31440102,0,131554667,130198021,4413414,166461111,0,19854444,36126427,80021000,691689993,0,0,0,0,0,5343005,64125000,0,22407925,0,169147220,220357504,374670000,281006056,85418306,90998611,69411111,0
2017-03-19,4544200,0,149487000,131698430,383579,165905556,0,21833972,36125088,79596500,699806900,0,0,0,0,0,13653,3187990,0,23161484,0,164744449,225240672,394422813,285603694,86707361,90925556,59411111,0
2017-03-20,19379258,0,138214972,132401114,123334,164816667,0,22876194,36119488,78385264,718189165,0,0,0,0,0,0,10125000,0,6313446,0,251119453,218708368,394137378,284714861,88456722,89697778,5.2e+07,0
2017-03-21,8022746,13201393,132067333,131860627,5442928,174386111,0,23511417,89006104,78808869,481745928,0,0,9255917,22020547,14652772,185539696,11533460,19653333,2198033,120753667,261174995,221946000,395880642,285619861,84562361,86973333,58272222,0
2017-03-22,21131723,18214695,128420306,133241280,7464497,180344444,0,23061611,67566582,81761694,806407139,0,0,9301944,0,8758052,206597664,21125633,13428056,5316515,118719500,261313883,217365184,370734688,279352361,85400361,90115556,58583333,0
2017-03-23,19904419,0,133356750,131753019,5706571,168794444,0,14329222,61541965,79785125,711954205,0,0,9364722,0,0,180087472,17755091,0,6303995,114678139,258399997,212512752,382013750,284332583,84596639,90388889,60100000,0
2017-03-24,24896446,0,135908139,124644623,8102392,165383333,0,6426667,0,83721569,688936303,0,0,8678694,18118326,0,167203264,4566896,0,1408821,136564972,255030551,142386368,362520000,284332583,84944444,94008333,58866667,0
2017-03-25,16621264,0,123725833,121560156,13457847,165908333,0,9905556,0,78743031,645990479,0,0,6453917,0,0,6444374,0,0,21846,36261889,233919440,138186912,355410000,284332583,87549611,90001111,46725000,0
2017-03-26,13008317,0,116385972,114865803,21756583,73211111,0,23579722,0,82583211,694789048,0,0,5640083,0,0,0,0,0,10438,26058139,244847226,166968656,366836068,284332583,86524278,92798333,0,0
2017-03-27,20791575,14095095,117635333,130483208,10646048,0,0,23642139,0,79116122,783835680,0,0,7802278,9694719,0,200157888,11579607,0,1358,7561260,280925548,181957456,353092899,284092472,83921389,91842222,0,0
2017-03-28,64589123,20910585,121752472,130991288,83951,0,0,1438889,15084505,74904831,651316503,802816,0,6647833,22844991,0,110541944,16812896,5808889,2638757,9937844,345924988,193157376,364600434,271197583,83915889,93411111,29716667,0
2017-03-29,36929544,12409409,117832861,121978353,379054,64538889,0,21320333,7521254,75887611,663784989,196608,0,0,0,0,9102,6750000,0,5888581,0,257330329,189639984,364234748,286847250,87539583,99392222,64297222,0
2017-03-30,12461877,29877868,107184528,132034556,6823,117197222,0,5905556,0,74244431,637679760,0,0,0,0,0,0,2,0,0,0,224061110,188875440,361282882,282451778,88412472,98182778,65022222,0
2017-03-31,23139223,10267428,119482861,125138431,11446751,144780556,0,22801111,0,74570161,713123144,0,0,2222,0,0,0,0,0,4497741,0,207769393,206887312,359040000,282451778,86143889,98913889,75983333,0
2017-04-01,17901477,11550765,145064306,107737185,6786399,150877778,0,14188889,0,74750836,569898151,0,0,0,0,0,0,0,0,726710,27053040,317233344,201975408,380130000,282451778,61136111,122758889,77180556,0
2017-04-02,20260898,0,143851639,125281563,1578125,56030556,0,14873111,0,74692572,533808255,0,0,0,0,0,0,0,0,3400000,29254962,318266668,199758992,370233212,318311028,61213278,125117778,76061111,0
2017-04-03,38253593,0,141475611,123432914,2199359,54766667,0,23592139,0,76058992,605803988,0,0,0,0,0,0,15096481,0,11748019,80169750,318368771,189318816,378895972,332464778,60586528,111994444,78391667,0
2017-04-04,38807454,0,140785778,117875693,314036,137705556,0,23375333,36084354,76268389,528295493,0,0,7287694,2288888,0,47955060,24243126,41044442,2942404,102157804,386452772,206337008,339863038,325451028,60147444,105350000,69344444,0
2017-04-05,68543247,0,141915722,136259931,419336,158197222,0,23405972,36098289,79746447,517838309,0,0,9320500,0,0,83544752,23483636,43859722,1211165,117152238,321519553,216208272,344287170,325013972,55868611,120866667,62569444,0
2017-04-06,69925375,0,134746806,133557324,3359414,173763889,0,0,36114948,80195814,508353565,0,0,8770333,0,248611,112435200,14653550,43360278,7121188,110521871,353533209,224220448,356226198,336449167,65025333,126642222,67844444,0
2017-04-07,33431497,0,132169472,133581196,0,155147222,0,2194444,36126907,80727628,526407562,0,0,8159472,22833880,0,85019312,15493439,41990000,10726,123930712,341644457,238788672,356710000,336449167,51653694,121811111,67419444,0
2017-04-08,111689562,0,132125917,131245406,195582,64827778,0,5051111,21074444,77858756,318249472,0,0,6260806,22845825,0,56005976,56660519,0,10582,67463884,261886105,243276912,353340000,336449167,67615694,113118889,58619444,0
2017-04-09,6587700,0,130139611,134428609,8156278,121872222,0,21298889,0,76437558,309260458,0,0,0,0,0,0,8534012,0,2106534,41624918,244150001,243277744,357700755,331561472,57054111,122293889,56777778,0
2017-04-10,29813878,0,129634083,117824211,1196,169597222,0,0,36124966,77087506,375358381,0,0,0,12531662,0,34201600,5339724,12866389,0,108935263,337886115,224433328,354469974,338991194,50635472,122417222,64941667,0
2017-04-11,23142664,0,131659028,99780273,2287247,143127778,0,22825361,13545403,72787411,470899506,0,0,0,0,0,0,5339724,0,244822,83450234,351580539,216725152,352579514,346648056,67028056,118848333,51522222,0
2017-04-12,6255571,0,125788750,131179902,444409,136588889,0,23233472,0,79805347,505936256,0,0,8353417,0,0,0,5339724,0,0,89366194,328138902,215754272,359676094,346984722,61768417,128623889,54966667,0
2017-04-13,53274092,0,125091028,127006781,553885,159494444,0,8312222,0,81165769,527676961,0,0,8001750,14690828,0,93784744,27796260,0,10654,108321582,352888896,226298912,355090000,344557722,63278472,128822222,56633333,0
2017-04-14,0,0,124478583,123379258,73794,158272222,0,11266667,0,78402553,531842576,0,0,6456167,0,0,4400925,8349401,0,0,74857076,306666667,250230352,364160000,344557722,64463361,118934444,53355556,0
2017-04-15,475335,0,135504333,126110950,15613955,160416667,0,19626667,0,79472564,486402924,0,0,3127611,0,0,0,11336552,0,632384,30120111,273694441,241782336,378520000,344557722,69214556,126080000,53772222,0
2017-04-16,14833088,0,134858944,124924134,12877573,160419444,0,16667778,0,79836419,492713100,0,0,6190667,16975827,0,0,7821750,0,3489499,30472865,300877787,241080864,375042795,316856250,56983500,124205556,53938889,0
2017-04-17,85927059,0,125618056,107311876,267828,155272222,0,23726528,0,77929856,570759831,0,0,6064639,16446660,0,14659129,3730647,0,0,83445861,308783332,247883792,323142891,326017306,56536222,105776667,58144444,0
2017-04-18,146435687,0,120137222,120301408,1218909,156800000,0,24053139,36124260,78467100,579794037,0,0,6088667,0,0,15268978,7887889,0,680085,123659316,346788873,253760528,318433438,319962139,56187694,104905556,55944444,0
2017-04-19,188463031,0,119113667,119514789,7435841,157555556,0,24083861,33109493,81870497,586938993,0,0,5547222,0,0,78552176,32300000,27156389,3609907,127227107,345822221,228810032,219449418,301156472,66138111,112207222,53119444,0
2017-04-20,56473854,0,129761806,123261187,14496551,151788889,0,23828083,24240332,82499858,573168420,0,0,5545194,0,0,85865816,2865878,30046389,1869265,124990238,329866667,245797680,265004167,331971000,55908694,114774444,53891667,0
2017-04-21,63804168,0,126097611,123261187,15254463,156408333,0,16854444,16554516,79935381,456764484,0,0,5458000,0,0,26378240,13227911,17065833,737450,118056444,324055556,244896832,343280000,331971000,53150194,119297222,52405556,0
2017-04-22,1099016,0,134671028,117881860,14526852,161747222,0,0,0,81649072,411241363,0,0,5384250,0,0,0,1284908,0,2583798,133789750,277313426,243266368,349630000,331971000,62995944,111966111,50488889,0
2017-04-23,0,0,139981722,123801702,5133798,166516667,0,23520944,0,81903650,342650324,0,0,3963806,0,0,0,1704382,0,10625356,129213944,274883338,235259664,358996997,288731917,70037528,119187778,47536111,0
2017-04-24,22346665,0,128116361,125597937,162610,176033333,0,23816278,36146893,81216281,442398171,0,0,4475472,0,0,0,2866544,43246389,8502749,132780167,312911568,240747376,371442335,320424528,67709111,129392778,50316667,0
2017-04-25,226720308,0,124650778,106549669,226502,164277778,0,23747056,53056412,79057558,426815611,0,0,4758944,18183326,0,166379520,76200030,43012219,8082329,111337667,327786119,248620208,351215547,292576389,72827500,104362222,56008333,0
2017-04-26,261926895,0,123926167,76322971,0,157622222,0,22890861,93991020,80979967,573468865,0,0,3328,0,0,178781280,111159865,39995553,6398689,113093980,382363892,247456288,312242578,296379083,73959750,104945556,49502778,0
2017-04-27,253233482,0,127298972,92099664,1937,148425000,0,22786000,102807137,82081711,574960459,745472,0,4825750,0,0,84996552,116279790,39883889,3837929,128022083,369130554,243727040,322465616,298070722,70184389,132749444,51663889,0
2017-04-28,133876259,2202202,141361917,93438954,106989,168469444,0,22763333,36126602,57448353,613893596,0,0,4865194,0,0,18340978,88608029,38818056,2988215,126414279,330158318,239901072,345930885,287673806,65889167,130773889,50569444,0
2017-04-29,2212275,0,133316667,101659175,126568,184041667,0,23124111,36121479,69622994,451247366,0,0,4865944,0,0,0,32648109,0,16167394,129966532,314336107,241490544,349586328,275243194,65398750,129566667,54927778,0
2017-04-30,641093,0,134001194,120997898,14759,184994444,0,23363917,0,81473236,429926987,0,0,1265556,0,0,0,1605763,0,17167078,123380639,285202772,230332000,349700807,292006611,64287722,127292778,55980556,0
2017-05-01,53645131,0,134717472,116491579,0,185741667,0,23061472,36125462,79767769,514036756,0,0,6454972,0,0,0,15901270,0,22323806,114034472,221877780,247540112,350542352,275266222,60215250,118770000,54141667,0
2017-05-02,128327929,7827827,134961722,120288870,0,173936111,0,22814944,52111893,77879444,414262310,0,0,5177056,11877778,0,48947204,24245488,0,3663388,132607417,268366665,245612928,344619523,268926611,61802194,122727222,55380556,0
2017-05-03,37427049,0,134095028,115472535,0,169486111,0,23268889,14009554,77870433,613278494,0,0,4883111,3478610,0,0,21666667,0,4167226,113598667,227441661,245218672,331134410,271886528,63977861,141322778,65008333,0
2017-05-04,60444044,0,133736083,62764410,0,160975000,0,21183083,0,76705475,517658151,0,0,4995639,3474443,0,0,32652641,0,11966101,119708585,252927772,248898560,317724974,268702028,59336694,138196111,60022222,0
2017-05-05,43306556,0,131993194,84171984,2116116,153394444,0,6077778,0,73451153,458157238,0,0,4816028,1801388,0,0,12564764,0,12433425,127429358,227377777,247558528,326800000,268702028,57551000,112501667,66752778,0
2017-05-06,0,0,129175000,2855547,5795253,140286111,0,18860000,0,74629100,295035445,0,0,0,13210273,0,12187876,9479166,0,8787182,119721167,262413890,215052800,313760000,268702028,67786500,121910000,55469444,0
2017-05-07,7831260,0,110491778,26112374,0,109341667,0,20465167,0,76362956,317505813,0,0,0,0,0,0,15884448,0,10835359,119466694,278030548,243390992,303531293,271984889,63222778,137958889,54883333,0
2017-05-08,10032389,0,102388528,71980720,532631,122858333,0,15040000,12042512,75431406,338060699,0,0,0,0,0,159857776,17568812,0,10033466,116413250,343800015,248047168,290521354,287404611,72655556,137164444,54216667,0
2017-05-09,0,16466467,115074333,75171018,0,136008128,0,23195111,18046741,78010058,318425880,0,0,0,12984440,0,206379248,132485361,0,4647552,116261222,399730564,227623296,320303507,287404611,69065250,134191111,57486111,0
2017-05-10,0,2882883,111190222,74672004,233105,124286111,0,22741111,12042239,77067247,284380127,0,0,0,0,0,152102720,78949075,0,4590023,113115721,365130547,235422208,306237118,264284694,58521250,123431111,60094444,0
2017-05-11,0,0,131236722,76447652,0,167008333,0,23374611,33112839,63148444,211491469,0,0,0,22852214,0,65799968,59332759,0,3663388,0,349516669,262547232,275662578,265003361,57729278,110282222,62911111,0
2017-05-12,0,26847848,133256000,71286727,0,147752778,0,9017778,0,75579014,185147318,0,0,0,0,0,168154464,38099262,0,776458,0,333052775,255397216,312980000,265003361,59224250,106005556,61025000,0
2017-05-13,0,0,126076389,67795469,0,168416667,0,22442222,0,73971497,215750617,0,0,0,0,0,0,43690851,0,8895615,0,201715003,260816160,314190000,265003361,59839194,99604444,61469444,0
2017-05-14,0,0,126667167,70255911,0,165369444,0,22563944,0,73917903,233682088,0,0,0,0,0,0,42920544,0,13943269,0,168922222,192190608,298966042,274674833,66155806,112162222,59580556,0
2017-05-15,107245670,2334334,117341806,62749676,7031655,151636111,0,19947778,0,75568669,193679461,0,0,0,0,0,82525296,72814879,0,14593223,0,295050015,231935728,318897188,275645389,64901194,111010000,59050000,0
2017-05-16,93870819,7457457,114401333,91744346,7657317,149488889,0,22560944,0,80163511,180904679,0,0,0,0,0,15391858,8414506,0,14275092,0,313033346,241432160,314130486,283415389,62390778,117685556,57958333,0
2017-05-17,98300899,13205205,117294889,115842298,7577757,156597222,0,22273111,0,79605497,230008291,286720,0,0,0,0,46007180,0,0,15524835,0,257308333,225579440,314600625,284911667,64946639,128686667,60686111,0
2017-05-18,25521615,0,112661278,109665273,0,158002778,0,0,0,60421736,334167088,0,0,0,0,0,62295616,0,0,9216068,0,248730554,182350224,312945556,290822528,63928222,127384444,58197222,0
2017-05-19,57682838,0,116343167,106345677,25574,157575000,0,0,0,76515556,246613986,0,0,0,0,0,68576144,0,0,9994440,0,288711107,179890848,327260000,290822528,58235028,138563333,58052778,0
2017-05-20,63719800,0,116956833,130871726,0,130069444,0,15097778,0,76576667,350096805,0,0,0,0,0,10699662,8747375,0,7094183,0,86019000,196941104,325580000,290822528,59505889,134691111,57861111,0
